"sample","position","aragonite_thickness_um","calcite_thickness_um","date","session"
"24_8",2,184.101,423.307,"17.09.1947","o2"
"24_8",2,164.374,477.647,"17.09.1947","o2"
"24_8",2,165.863,451.158,"17.09.1947","o2"
"24_8",2,167.045,478.656,"17.09.1947","o2"
"24_9",2,146.583,412.978,"17.09.1947","o2"
"24_9",2,141.906,472.686,"17.09.1947","o2"
"24_9",2,153.548,369.572,"17.09.1947","o2"
"24_9",2,153.548,391.975,"17.09.1947","o2"
"24_9",2,160.554,344.986,"17.09.1947","o2"
"24_9",2,152.896,292.328,"17.09.1947","o2"
"24_9",2,206.198,321.096,"17.09.1947","o2"
"24_9",2,213.404,387.303,"17.09.1947","o2"
"24_9",2,225.461,402.406,"17.09.1947","o2"
"24_9",2,211.435,496.386,"17.09.1947","o2"
"24_10",2,147.745,440.819,"17.09.1947","o2"
"24_10",2,165.14,422.271,"17.09.1947","o2"
"24_10",2,140.467,453.964,"17.09.1947","o2"
"24_10",2,140.532,535.924,"17.09.1947","o2"
"24_10",2,141.903,481.115,"17.09.1947","o2"
"24_10",2,140.862,568.088,"17.09.1947","o2"
"24_10",2,136.246,578.61,"17.09.1947","o2"
"24_10",2,125.532,587.862,"17.09.1947","o2"
"24_10",2,114.679,598.306,"17.09.1947","o2"
"24_10",2,117.813,604.347,"17.09.1947","o2"
"25_1",2,73.417,519.65,"01.12.1948","o2"
"25_1",2,77.348,485.538,"01.12.1948","o2"
"25_1",2,80.118,489.482,"01.12.1948","o2"
"25_1",2,100.677,444.679,"01.12.1948","o2"
"25_1",2,94.952,451.46,"01.12.1948","o2"
"25_1",2,96.127,425.371,"01.12.1948","o2"
"25_1",2,86.966,418.827,"01.12.1948","o2"
"25_1",2,80.506,408.666,"01.12.1948","o2"
"25_1",2,78.03,399.93,"01.12.1948","o2"
"25_1",2,78.422,416.047,"01.12.1948","o2"
"25_2",2,99.638,851.691,"01.12.1948","o2"
"25_2",2,95.288,817.092,"01.12.1948","o2"
"25_2",2,92.457,858.471,"01.12.1948","o2"
"25_2",2,83.167,894.219,"01.12.1948","o2"
"25_2",2,66.466,934.382,"01.12.1948","o2"
"25_2",2,60.133,1025.002,"01.12.1948","o2"
"25_2",2,54.441,1056.486,"01.12.1948","o2"
"25_2",2,71.112,1045.9,"01.12.1948","o2"
"25_2",2,77.365,1044.571,"01.12.1948","o2"
"25_2",2,91.093,1106.287,"01.12.1948","o2"
"25_3",2,85.619,335.177,"01.12.1948","o2"
"25_3",2,71.596,353.378,"01.12.1948","o2"
"25_3",2,75.48,369.753,"01.12.1948","o2"
"25_3",2,64.345,429.168,"01.12.1948","o2"
"25_3",2,70.389,487.12,"01.12.1948","o2"
"25_3",2,49.69,521.177,"01.12.1948","o2"
"25_3",2,74.41,524.235,"01.12.1948","o2"
"25_3",2,61.296,541.642,"01.12.1948","o2"
"25_3",2,74.28,542.09,"01.12.1948","o2"
"25_3",2,72.319,606.576,"01.12.1948","o2"
"26_1",2,199.814,593.042,"27.08.1949","o2"
"26_1",2,203.234,619.157,"27.08.1949","o2"
"26_1",2,225.947,657.171,"27.08.1949","o2"
"26_1",2,228.923,616.133,"27.08.1949","o2"
"26_1",2,232.366,645.99,"27.08.1949","o2"
"26_1",2,236.823,512.925,"27.08.1949","o2"
"26_1",2,235.718,583.221,"27.08.1949","o2"
"26_1",2,243.009,573.5,"27.08.1949","o2"
"26_1",2,253.242,592.878,"27.08.1949","o2"
"26_1",2,271.44,636.593,"27.08.1949","o2"
"26_2",2,283.763,627.719,"27.08.1949","o2"
"26_2",2,265.573,698.758,"27.08.1949","o2"
"26_2",2,253.3,749.54,"27.08.1949","o2"
"26_2",2,241.981,819.743,"27.08.1949","o2"
"26_2",2,216.518,853.24,"27.08.1949","o2"
"26_2",2,211.92,803.539,"27.08.1949","o2"
"26_2",2,218.056,794.92,"27.08.1949","o2"
"26_2",2,230.669,914.528,"27.08.1949","o2"
"26_2",2,263.157,862.676,"27.08.1949","o2"
"26_2",2,303.836,879.416,"27.08.1949","o2"
"26_3",2,97.865,866.976,"27.08.1949","o2"
"26_3",2,100.807,864.537,"27.08.1949","o2"
"26_3",2,90.448,842.83,"27.08.1949","o2"
"26_3",2,88.157,845.142,"27.08.1949","o2"
"26_3",2,118.747,728.017,"27.08.1949","o2"
"26_3",2,168.362,567.308,"27.08.1949","o2"
"26_3",2,222.797,538.452,"27.08.1949","o2"
"26_3",2,252.713,462.025,"27.08.1949","o2"
"26_3",2,258.107,441.877,"27.08.1949","o2"
"26_3",2,232.397,509.377,"27.08.1949","o2"
"26_4",2,271.235,469.006,"27.08.1949","o2"
"26_4",2,276.029,438.284,"27.08.1949","o2"
"26_4",2,269.685,408.26,"27.08.1949","o2"
"26_4",2,266.733,372.554,"27.08.1949","o2"
"26_4",2,273.628,314.083,"27.08.1949","o2"
"26_4",2,285.072,364.715,"27.08.1949","o2"
"26_4",2,280.589,386.869,"27.08.1949","o2"
"26_4",2,285.289,386.422,"27.08.1949","o2"
"26_4",2,282.854,424.303,"27.08.1949","o2"
"26_4",2,286.545,432.928,"27.08.1949","o2"
"26_5",2,141.06,1144.455,"27.08.1949","o2"
"26_5",2,129.276,1003.751,"27.08.1949","o2"
"26_5",2,120.819,1038.547,"27.08.1949","o2"
"26_5",2,81.571,1093.376,"27.08.1949","o2"
"26_5",2,78.204,1222.154,"27.08.1949","o2"
"26_5",2,73.241,1235.173,"27.08.1949","o2"
"26_5",2,72.903,1212.612,"27.08.1949","o2"
"26_5",2,69.436,1232.342,"27.08.1949","o2"
"26_5",2,74.053,1251.645,"27.08.1949","o2"
"26_5",2,93.364,1214.363,"27.08.1949","o2"
"26_6",2,246.97,479.66,"27.08.1949","o2"
"26_6",2,245.494,556.377,"27.08.1949","o2"
"26_6",2,222.466,674.283,"27.08.1949","o2"
"26_6",2,195.104,705.418,"27.08.1949","o2"
"26_6",2,181.801,656.994,"27.08.1949","o2"
"26_6",2,181.099,634.282,"27.08.1949","o2"
"26_6",2,173.984,490.886,"27.08.1949","o2"
"26_6",2,168.173,484.097,"27.08.1949","o2"
"26_6",2,159.212,528.173,"27.08.1949","o2"
"26_6",2,167.124,625.344,"27.08.1949","o2"
"26_7",2,297.404,766.587,"27.08.1949","o2"
"26_8",2,166.484,797.541,"27.08.1949","o2"
"26_8",2,153.745,788.129,"27.08.1949","o2"
"26_8",2,134.759,820.292,"27.08.1949","o2"
"26_8",2,146.215,811.433,"27.08.1949","o2"
"26_8",2,149.965,815.937,"27.08.1949","o2"
"26_8",2,143.717,780.688,"27.08.1949","o2"
"26_8",2,156.542,800.618,"27.08.1949","o2"
"26_8",2,161.193,768.785,"27.08.1949","o2"
"26_8",2,140.878,826.947,"27.08.1949","o2"
"26_8",2,115.919,943.127,"27.08.1949","o2"
"26_9",2,63.203,764.916,"27.08.1949","o2"
"26_9",2,60.452,803.153,"27.08.1949","o2"
"26_9",2,58.132,761.047,"27.08.1949","o2"
"26_9",2,64.19,748.219,"27.08.1949","o2"
"26_9",2,87.74,623.905,"27.08.1949","o2"
"26_9",2,88.572,513.085,"27.08.1949","o2"
"26_9",2,94.462,449.792,"27.08.1949","o2"
"26_9",2,100.694,556.739,"27.08.1949","o2"
"26_9",2,104.059,622.747,"27.08.1949","o2"
"26_9",2,127.813,623.891,"27.08.1949","o2"
"27_1",2,154.045,574.026,"15.04.1967","o2"
"27_1",2,150.817,557.592,"15.04.1967","o2"
"27_1",2,162.516,508.02,"15.04.1967","o2"
"27_1",2,157.865,504.694,"15.04.1967","o2"
"27_1",2,156.965,554.236,"15.04.1967","o2"
"27_1",2,132.673,630.903,"15.04.1967","o2"
"27_1",2,126.328,603.608,"15.04.1967","o2"
"27_1",2,148.235,699.865,"15.04.1967","o2"
"27_1",2,142.617,746.029,"15.04.1967","o2"
"27_1",2,134.842,751.057,"15.04.1967","o2"
"27_2",2,122.143,834.01,"15.04.1967","o2"
"27_2",2,144.847,835.355,"15.04.1967","o2"
"27_2",2,169.742,790.951,"15.04.1967","o2"
"27_2",2,169.186,875.475,"15.04.1967","o2"
"27_2",2,177.14,902.817,"15.04.1967","o2"
"27_2",2,179.826,938.013,"15.04.1967","o2"
"27_2",2,155.673,928.748,"15.04.1967","o2"
"27_2",2,176.026,849.388,"15.04.1967","o2"
"27_2",2,166.822,857.349,"15.04.1967","o2"
"27_2",2,118.163,925.926,"15.04.1967","o2"
"27_3",2,183.499,1223.039,"15.04.1967","o2"
"27_3",2,204.41,1171.903,"15.04.1967","o2"
"27_3",2,230.062,1014.982,"15.04.1967","o2"
"27_3",2,289.481,898.486,"15.04.1967","o2"
"27_3",2,336.329,968.275,"15.04.1967","o2"
"27_3",2,396.918,967.323,"15.04.1967","o2"
"27_3",2,430.797,742.611,"15.04.1967","o2"
"27_3",2,406.393,752.443,"15.04.1967","o2"
"27_3",2,384.064,877.455,"15.04.1967","o2"
"27_3",2,370.25,918.857,"15.04.1967","o2"
"27_4",2,114.222,560.75,"15.04.1967","o2"
"27_4",2,97.821,548.171,"15.04.1967","o2"
"27_4",2,104.539,521.014,"15.04.1967","o2"
"27_4",2,114.538,541.341,"15.04.1967","o2"
"27_4",2,111.941,610.433,"15.04.1967","o2"
"27_4",2,100.806,656.559,"15.04.1967","o2"
"27_4",2,103.716,719.559,"15.04.1967","o2"
"27_4",2,104.459,786.1,"15.04.1967","o2"
"27_4",2,110.721,762.274,"15.04.1967","o2"
"27_4",2,139.387,649.567,"15.04.1967","o2"
"33_1",2,177.476,695.967,"26.04.2019","o2"
"33_1",2,196.467,712.838,"26.04.2019","o2"
"33_1",2,200.997,756.746,"26.04.2019","o2"
"33_1",2,217.648,714.594,"26.04.2019","o2"
"33_1",2,253.688,698.382,"26.04.2019","o2"
"33_1",2,299.128,778.756,"26.04.2019","o2"
"33_1",2,286.239,903.727,"26.04.2019","o2"
"33_1",2,311.952,982.719,"26.04.2019","o2"
"33_1",2,296.917,1035.868,"26.04.2019","o2"
"33_1",2,233.496,1075.188,"26.04.2019","o2"
"33_2",2,169.355,764.007,"26.04.2019","o2"
"33_2",2,181.833,748.533,"26.04.2019","o2"
"33_2",2,207.683,779.22,"26.04.2019","o2"
"33_2",2,257.305,730.24,"26.04.2019","o2"
"33_2",2,266.647,787.649,"26.04.2019","o2"
"33_2",2,224.187,890.87,"26.04.2019","o2"
"33_2",2,218.194,947.6,"26.04.2019","o2"
"33_2",2,218.194,943.166,"26.04.2019","o2"
"33_2",2,203.169,936.576,"26.04.2019","o2"
"33_2",2,206.956,957.197,"26.04.2019","o2"
"33_3",2,215.953,641.211,"26.04.2019","o2"
"33_3",2,238.789,572.411,"26.04.2019","o2"
"33_3",2,244.606,562.475,"26.04.2019","o2"
"33_3",2,246.739,588.083,"26.04.2019","o2"
"33_3",2,244.343,617.355,"26.04.2019","o2"
"33_3",2,244.891,671.565,"26.04.2019","o2"
"33_3",2,245.441,734.777,"26.04.2019","o2"
"33_3",2,230.322,775.801,"26.04.2019","o2"
"33_3",2,215.125,855.193,"26.04.2019","o2"
"33_3",2,200.217,836.87,"26.04.2019","o2"
"33_4",2,152.924,1178.05,"26.04.2019","o2"
"33_4",2,150.613,840.555,"26.04.2019","o2"
"33_4",2,115.676,1182.93,"26.04.2019","o2"
"33_4",2,88.275,1284.638,"26.04.2019","o2"
"33_4",2,75.05,1308.686,"26.04.2019","o2"
"33_4",2,84.044,1249.214,"26.04.2019","o2"
"33_4",2,90.039,1199.013,"26.04.2019","o2"
"33_4",2,81.147,1203.568,"26.04.2019","o2"
"33_4",2,63.182,1212.613,"26.04.2019","o2"
"33_4",2,59.241,1209.283,"26.04.2019","o2"
"33_5",2,161.329,811.823,"26.04.2019","o2"
"33_5",2,141.382,797.424,"26.04.2019","o2"
"33_5",2,146.291,769.836,"26.04.2019","o2"
"33_5",2,139.899,720.325,"26.04.2019","o2"
"33_5",2,153.087,660.521,"26.04.2019","o2"
"33_5",2,164.576,669.396,"26.04.2019","o2"
"33_5",2,168.427,719.71,"26.04.2019","o2"
"33_5",2,168.087,746.273,"26.04.2019","o2"
"33_5",2,155.073,837.121,"26.04.2019","o2"
"33_5",2,130.849,981.366,"26.04.2019","o2"
"33_6",2,177.2,731.019,"26.04.2019","o2"
"33_6",2,183.773,661.362,"26.04.2019","o2"
"33_6",2,199.299,766.397,"26.04.2019","o2"
"33_6",2,209.618,851.804,"26.04.2019","o2"
"33_6",2,192.905,813.675,"26.04.2019","o2"
"33_6",2,193.915,711.067,"26.04.2019","o2"
"33_6",2,192.303,824.973,"26.04.2019","o2"
"33_6",2,209.479,825.27,"26.04.2019","o2"
"33_6",2,223.53,944.281,"26.04.2019","o2"
"33_6",2,223.186,1097.851,"26.04.2019","o2"
"33_7",2,147.46,959.202,"26.04.2019","o2"
"33_7",2,139.541,1202.519,"26.04.2019","o2"
"33_7",2,130.332,1277.442,"26.04.2019","o2"
"33_8",2,167.869,812.696,"26.04.2019","o2"
"33_8",2,160.407,995.537,"26.04.2019","o2"
"33_8",2,128.795,1040.076,"26.04.2019","o2"
"33_8",2,99.633,1120.27,"26.04.2019","o2"
"33_8",2,70.472,1154.291,"26.04.2019","o2"
"33_8",2,81.889,1176.145,"26.04.2019","o2"
"33_8",2,75.767,1223.768,"26.04.2019","o2"
"33_8",2,63.72,1226.678,"26.04.2019","o2"
"33_8",2,61.737,1072.231,"26.04.2019","o2"
"33_8",2,60.485,981.854,"26.04.2019","o2"
"33_9",2,185.426,911.263,"26.04.2019","o2"
"33_9",2,167.999,983.216,"26.04.2019","o2"
"33_9",2,126.163,999.899,"26.04.2019","o2"
"33_9",2,127.081,1083.548,"26.04.2019","o2"
"33_9",2,166.644,1084.85,"26.04.2019","o2"
"33_9",2,120.312,1076.699,"26.04.2019","o2"
"33_9",2,137.124,1014.906,"26.04.2019","o2"
"33_9",2,98.891,1122.189,"26.04.2019","o2"
"33_9",2,99.14,987.062,"26.04.2019","o2"
"33_9",2,98.835,1080.932,"26.04.2019","o2"
"31_1",2,146.969,1007.5,"30.05.1977","o2"
"31_1",2,140.134,923.873,"30.05.1977","o2"
"31_1",2,99.915,863.022,"30.05.1977","o2"
"31_2",2,127.858,408.007,"30.05.1977","o2"
"31_2",2,131.888,395.623,"30.05.1977","o2"
"31_2",2,128.769,440.825,"30.05.1977","o2"
"31_2",2,123.58,440.379,"30.05.1977","o2"
"31_2",2,116.282,381.063,"30.05.1977","o2"
"31_2",2,123.934,415.545,"30.05.1977","o2"
"31_2",2,104.29,436.147,"30.05.1977","o2"
"31_2",2,89.095,457.55,"30.05.1977","o2"
"31_2",2,89.082,477.133,"30.05.1977","o2"
"31_2",2,89.229,502.282,"30.05.1977","o2"
"31_3",2,153.373,721.065,"30.05.1977","o2"
"31_3",2,140.793,604.166,"30.05.1977","o2"
"31_3",2,131.877,729.228,"30.05.1977","o2"
"31_3",2,125.267,722.046,"30.05.1977","o2"
"31_3",2,126.829,753.339,"30.05.1977","o2"
"31_3",2,118.23,739.42,"30.05.1977","o2"
"31_3",2,120.245,753.376,"30.05.1977","o2"
"31_3",2,123.265,788.297,"30.05.1977","o2"
"31_3",2,116.33,818.236,"30.05.1977","o2"
"31_3",2,126.594,847.278,"30.05.1977","o2"
"31_4",2,169.624,470.681,"30.05.1977","o2"
"31_4",2,155.909,500.444,"30.05.1977","o2"
"31_4",2,166.151,429.255,"30.05.1977","o2"
"31_4",2,190.968,446.84,"30.05.1977","o2"
"31_4",2,193.099,489.958,"30.05.1977","o2"
"31_4",2,180.258,688.39,"30.05.1977","o2"
"31_4",2,165.61,787.092,"30.05.1977","o2"
"31_5",2,221.792,544.071,"30.05.1977","o2"
"31_5",2,222.277,516.295,"30.05.1977","o2"
"31_5",2,217.034,486.569,"30.05.1977","o2"
"31_5",2,209.081,478.06,"30.05.1977","o2"
"31_5",2,199.995,482.873,"30.05.1977","o2"
"31_5",2,193.169,469.223,"30.05.1977","o2"
"31_5",2,197.163,487.182,"30.05.1977","o2"
"31_5",2,195.874,463.537,"30.05.1977","o2"
"31_5",2,196.211,430.666,"30.05.1977","o2"
"31_5",2,190.626,483.821,"30.05.1977","o2"
"31_6",2,177.73,923.26,"30.05.1977","o2"
"31_7",2,150.672,901.748,"30.05.1977","o2"
"31_7",2,143.111,878.497,"30.05.1977","o2"
"31_7",2,151.872,805.371,"30.05.1977","o2"
"31_7",2,128.454,831.392,"30.05.1977","o2"
"31_7",2,133.215,934.113,"30.05.1977","o2"
"31_7",2,135.072,916.255,"30.05.1977","o2"
"31_7",2,148.235,777.628,"30.05.1977","o2"
"31_7",2,159.063,811.738,"30.05.1977","o2"
"31_7",2,154.909,853.776,"30.05.1977","o2"
"31_8",2,186.65,762.812,"30.05.1977","o2"
"31_8",2,173.232,781.116,"30.05.1977","o2"
"31_8",2,173.967,835.424,"30.05.1977","o2"
"31_8",2,179.672,832.647,"30.05.1977","o2"
"31_8",2,187.117,814.078,"30.05.1977","o2"
"31_8",2,187.286,886.164,"30.05.1977","o2"
"31_8",2,200.546,927.395,"30.05.1977","o2"
"31_8",2,201.868,944.078,"30.05.1977","o2"
"31_8",2,216.853,987.009,"30.05.1977","o2"
"31_8",2,220.888,1008.908,"30.05.1977","o2"
"32_1",2,384.201,648.903,"30.05.1978","o2"
"32_1",2,380.024,738.22,"30.05.1978","o2"
"32_1",2,388.534,754.071,"30.05.1978","o2"
"32_1",2,424.097,731.321,"30.05.1978","o2"
"32_1",2,416.354,701.41,"30.05.1978","o2"
"32_1",2,403.394,658.553,"30.05.1978","o2"
"32_1",2,409.814,622.127,"30.05.1978","o2"
"32_1",2,400.032,599.062,"30.05.1978","o2"
"32_1",2,385.444,562.856,"30.05.1978","o2"
"32_1",2,355.375,566.105,"30.05.1978","o2"
"32_2",2,301.019,423.164,"30.05.1978","o2"
"32_2",2,292.681,504.515,"30.05.1978","o2"
"32_2",2,285.295,686.365,"30.05.1978","o2"
"32_3",2,317.878,542.347,"30.05.1978","o2"
"32_3",2,305.509,486.242,"30.05.1978","o2"
"32_3",2,304.443,535.116,"30.05.1978","o2"
"32_3",2,284.928,559.257,"30.05.1978","o2"
"32_3",2,291.77,556.749,"30.05.1978","o2"
"32_3",2,293.933,566.266,"30.05.1978","o2"
"32_3",2,268.029,703.641,"30.05.1978","o2"
"32_4",2,169.939,1060.981,"30.05.1978","o2"
"32_4",2,166.901,1050.064,"30.05.1978","o2"
"32_4",2,163.551,1049.948,"30.05.1978","o2"
"32_4",2,120.028,1155.742,"30.05.1978","o2"
"32_4",2,139.771,1142.265,"30.05.1978","o2"
"32_4",2,142.631,1105.814,"30.05.1978","o2"
"32_4",2,100.59,1174.435,"30.05.1978","o2"
"32_4",2,129.097,1066.84,"30.05.1978","o2"
"32_4",2,124.139,1116.969,"30.05.1978","o2"
"32_4",2,154.467,1064.892,"30.05.1978","o2"
"1_1",2,77.827,446.194,"10.07.1888","o3"
"1_1",2,79.326,419.244,"10.07.1888","o3"
"1_1",2,75.871,440.741,"10.07.1888","o3"
"1_1",2,73.047,400.642,"10.07.1888","o3"
"1_1",2,74.928,353.447,"10.07.1888","o3"
"1_1",2,75.987,342.634,"10.07.1888","o3"
"1_1",2,82.949,316.848,"10.07.1888","o3"
"1_1",2,98.426,331.364,"10.07.1888","o3"
"1_1",2,103.769,366.345,"10.07.1888","o3"
"1_1",2,82.938,383.612,"10.07.1888","o3"
"1_2",2,41.24,526.214,"10.07.1888","o3"
"1_2",2,486,100.232,"10.07.1888","o3"
"1_2",2,50.845,543.212,"10.07.1888","o3"
"1_2",2,50.895,571.095,"10.07.1888","o3"
"1_2",2,51.204,590.925,"10.07.1888","o3"
"1_2",2,53.432,571.481,"10.07.1888","o3"
"1_2",2,55.065,568.979,"10.07.1888","o3"
"1_2",2,54.434,611.215,"10.07.1888","o3"
"1_2",2,53.566,612.603,"10.07.1888","o3"
"1_2",2,55.089,569.078,"10.07.1888","o3"
"1_3",2,87.363,423.819,"10.07.1888","o3"
"1_3",2,71.876,450.996,"10.07.1888","o3"
"1_3",2,61.567,440.009,"10.07.1888","o3"
"1_3",2,51.632,426.067,"10.07.1888","o3"
"1_3",2,56.872,441.822,"10.07.1888","o3"
"1_3",2,55.153,501.582,"10.07.1888","o3"
"1_3",2,51.63,552.702,"10.07.1888","o3"
"1_3",2,44.236,561.671,"10.07.1888","o3"
"1_3",2,37.925,563.073,"10.07.1888","o3"
"1_3",2,32.553,593.426,"10.07.1888","o3"
"1_4",2,70.437,332.695,"10.07.1888","o3"
"1_4",2,61.286,357.202,"10.07.1888","o3"
"1_4",2,52.64,389.267,"10.07.1888","o3"
"1_4",2,40.895,439.881,"10.07.1888","o3"
"1_4",2,35.378,413.618,"10.07.1888","o3"
"1_4",2,35.161,434.263,"10.07.1888","o3"
"1_4",2,35.902,284.534,"10.07.1888","o3"
"1_4",2,40.437,377.926,"10.07.1888","o3"
"1_4",2,53.563,402.1,"10.07.1888","o3"
"1_4",2,73.481,427.516,"10.07.1888","o3"
"1_5",2,107.046,879.916,"10.07.1888","o3"
"1_5",2,97.209,955.962,"10.07.1888","o3"
"1_5",2,70.921,1012.021,"10.07.1888","o3"
"1_5",2,57.427,971.337,"10.07.1888","o3"
"1_5",2,89.985,961.106,"10.07.1888","o3"
"1_5",2,120.432,932.702,"10.07.1888","o3"
"1_5",2,191.174,845.946,"10.07.1888","o3"
"1_5",2,224.883,777.171,"10.07.1888","o3"
"1_5",2,256.121,698.529,"10.07.1888","o3"
"1_5",2,379.093,530.731,"10.07.1888","o3"
"1_6",2,32.577,492.866,"10.07.1888","o3"
"1_6",2,32.495,515.565,"10.07.1888","o3"
"1_6",2,43.481,525.344,"10.07.1888","o3"
"1_6",2,60.084,452.619,"10.07.1888","o3"
"1_6",2,64.647,415.092,"10.07.1888","o3"
"1_6",2,66.25,405.917,"10.07.1888","o3"
"1_6",2,64.154,359.653,"10.07.1888","o3"
"1_6",2,60.583,377.292,"10.07.1888","o3"
"1_6",2,58.468,377.396,"10.07.1888","o3"
"1_6",2,60.976,431.737,"10.07.1888","o3"
"2_1",2,167.736,638.562,"28.07.1904","o3"
"2_1",2,171.504,665.979,"28.07.1904","o3"
"2_1",2,172.685,724.848,"28.07.1904","o3"
"2_1",2,176.821,736.711,"28.07.1904","o3"
"2_1",2,185.704,663.265,"28.07.1904","o3"
"2_1",2,164.213,597.968,"28.07.1904","o3"
"2_1",2,162.684,617.345,"28.07.1904","o3"
"2_1",2,160.765,644.187,"28.07.1904","o3"
"2_1",2,131.533,835.558,"28.07.1904","o3"
"2_1",2,101.123,986.609,"28.07.1904","o3"
"2_2",2,110.797,884.008,"28.07.1904","o3"
"2_2",2,96.68,888.895,"28.07.1904","o3"
"2_2",2,90.569,894.231,"28.07.1904","o3"
"2_2",2,88.997,904.503,"28.07.1904","o3"
"2_2",2,99.633,908.852,"28.07.1904","o3"
"2_2",2,74.452,884.95,"28.07.1904","o3"
"2_2",2,70.034,790.033,"28.07.1904","o3"
"2_2",2,73.888,848.511,"28.07.1904","o3"
"2_2",2,72.44,880.241,"28.07.1904","o3"
"2_2",2,66.6,911.185,"28.07.1904","o3"
"2_3",2,57.173,1097.977,"28.07.1904","o3"
"2_3",2,49.59,1086.983,"28.07.1904","o3"
"2_3",2,49.181,1075.845,"28.07.1904","o3"
"2_3",2,45.986,1105.884,"28.07.1904","o3"
"2_3",2,54.169,1047.212,"28.07.1904","o3"
"2_3",2,55.91,1108.42,"28.07.1904","o3"
"2_3",2,49.489,1195.285,"28.07.1904","o3"
"2_3",2,42.569,1197.568,"28.07.1904","o3"
"2_3",2,47.883,1119.923,"28.07.1904","o3"
"2_3",2,39.582,1168.034,"28.07.1904","o3"
"2_4",2,55.182,601.759,"28.07.1904","o3"
"2_4",2,64.771,666.406,"28.07.1904","o3"
"2_4",2,55.46,686.021,"28.07.1904","o3"
"2_4",2,82.623,631.822,"28.07.1904","o3"
"2_4",2,54.442,654.076,"28.07.1904","o3"
"2_4",2,59.583,666.198,"28.07.1904","o3"
"2_4",2,71.854,648.992,"28.07.1904","o3"
"2_4",2,96.563,695.659,"28.07.1904","o3"
"2_4",2,85.094,788.62,"28.07.1904","o3"
"2_4",2,74.449,849.797,"28.07.1904","o3"
"2_5",2,280.724,414.911,"28.07.1904","o3"
"2_5",2,250.56,499.253,"28.07.1904","o3"
"2_5",2,222.263,527.434,"28.07.1904","o3"
"2_5",2,208.165,539.54,"28.07.1904","o3"
"2_5",2,189.547,566.21,"28.07.1904","o3"
"2_5",2,171.418,580.677,"28.07.1904","o3"
"2_5",2,162.816,578.36,"28.07.1904","o3"
"2_5",2,175.982,571.227,"28.07.1904","o3"
"2_5",2,187.049,523.408,"28.07.1904","o3"
"2_5",2,191.954,471.022,"28.07.1904","o3"
"2_6",2,60.074,1279.328,"28.07.1904","o3"
"2_6",2,57.883,1263.309,"28.07.1904","o3"
"2_6",2,68.09,1303.099,"28.07.1904","o3"
"2_6",2,76.12,1172.186,"28.07.1904","o3"
"2_6",2,82.046,1103.568,"28.07.1904","o3"
"2_6",2,64.243,1130.189,"28.07.1904","o3"
"2_6",2,69.286,1190.256,"28.07.1904","o3"
"2_6",2,59.775,1160.632,"28.07.1904","o3"
"2_6",2,70.052,1154.185,"28.07.1904","o3"
"2_6",2,64.503,1165.873,"28.07.1904","o3"
"2_7",2,177.043,704.891,"28.07.1904","o3"
"2_7",2,174.822,796.717,"28.07.1904","o3"
"2_7",2,183.959,803.989,"28.07.1904","o3"
"2_7",2,163.739,768.787,"28.07.1904","o3"
"2_7",2,174.121,664.282,"28.07.1904","o3"
"2_7",2,187.237,610.227,"28.07.1904","o3"
"2_7",2,203.949,537.043,"28.07.1904","o3"
"2_7",2,214.005,510.295,"28.07.1904","o3"
"2_7",2,228.281,466.571,"28.07.1904","o3"
"2_7",2,229.832,478.463,"28.07.1904","o3"
"2_8",2,59.57,815.285,"28.07.1904","o3"
"2_8",2,63.734,860.119,"28.07.1904","o3"
"2_8",2,57.173,826.249,"28.07.1904","o3"
"2_8",2,53.554,816.492,"28.07.1904","o3"
"2_8",2,41.602,795.895,"28.07.1904","o3"
"2_8",2,41.005,708.036,"28.07.1904","o3"
"2_8",2,32.715,667.615,"28.07.1904","o3"
"2_8",2,33.724,637.902,"28.07.1904","o3"
"2_8",2,36.427,680.586,"28.07.1904","o3"
"2_8",2,35.834,696.886,"28.07.1904","o3"
"2_9",2,97.981,562.32,"28.07.1904","o3"
"2_9",2,101.085,539.911,"28.07.1904","o3"
"2_9",2,91.701,575.717,"28.07.1904","o3"
"2_9",2,89.61,529.384,"28.07.1904","o3"
"2_9",2,78.662,480.374,"28.07.1904","o3"
"2_9",2,86.034,513.853,"28.07.1904","o3"
"2_9",2,89.283,555.42,"28.07.1904","o3"
"2_9",2,91.211,563.939,"28.07.1904","o3"
"2_9",2,100.742,474.49,"28.07.1904","o3"
"2_9",2,100.096,485.159,"28.07.1904","o3"
"2_10",2,51.947,863.085,"28.07.1904","o3"
"2_10",2,40.306,715.119,"28.07.1904","o3"
"2_10",2,41.668,751.194,"28.07.1904","o3"
"2_10",2,41.727,677.031,"28.07.1904","o3"
"2_10",2,54.434,618.214,"28.07.1904","o3"
"2_10",2,69.986,660.984,"28.07.1904","o3"
"2_10",2,68.316,749.135,"28.07.1904","o3"
"2_10",2,83.535,745.088,"28.07.1904","o3"
"2_10",2,101.126,741.122,"28.07.1904","o3"
"2_10",2,102.986,714.591,"28.07.1904","o3"
"3_1",2,125.051,890.068,"26.05.1911","o3"
"3_1",2,118.502,907.731,"26.05.1911","o3"
"3_1",2,110.72,916.515,"26.05.1911","o3"
"3_1",2,116.644,959.884,"26.05.1911","o3"
"3_1",2,101.835,991.903,"26.05.1911","o3"
"3_1",2,109.513,1037.779,"26.05.1911","o3"
