sample,position,aragonite_thickness_um,calcite_thickness_um,date
32_1,2,408.047,749.714,30.05.1978
32_1,2,382.363,698.726,30.05.1978
32_1,2,383.953,665.844,30.05.1978
32_1,2,391.805,612.281,30.05.1978
32_1,2,395.111,597.784,30.05.1978
32_1,2,391.421,554.964,30.05.1978
32_1,2,359.037,572.502,30.05.1978
32_2,2,303.643,417.318,30.05.1978
32_2,2,304.222,577.051,30.05.1978
32_2,2,289.387,718.29,30.05.1978
32_2,2,287.513,788.891,30.05.1978
32_2,2,311.051,857.82,30.05.1978
32_2,2,335.945,879.974,30.05.1978
32_2,2,359.823,917.417,30.05.1978
32_2,2,373.293,902.608,30.05.1978
32_2,2,378.616,873.378,30.05.1978
32_2,2,369.015,872.074,30.05.1978
32_3,2,297.499,784.275,30.05.1978
32_3,2,321.039,778.783,30.05.1978
32_3,2,291.295,709.991,30.05.1978
32_3,2,265.468,592.868,30.05.1978
32_3,2,231.371,554.799,30.05.1978
32_3,2,297.562,545.314,30.05.1978
32_3,2,297.685,543.732,30.05.1978
32_3,2,306.798,531.581,30.05.1978
32_3,2,281.446,634.479,30.05.1978
32_3,2,280.966,719.29,30.05.1978
32_4,2,185.136,1013.551,30.05.1978
32_4,2,164.275,1027.709,30.05.1978
32_4,2,168.842,1025.136,30.05.1978
32_4,2,143.358,1070.053,30.05.1978
32_4,2,135.86,1095.978,30.05.1978
32_4,2,112.676,1091.885,30.05.1978
32_4,2,148.147,1150.994,30.05.1978
32_4,2,133.224,1073.002,30.05.1978
32_4,2,143.65,1160.41,30.05.1978
32_4,2,136.302,1115.787,30.05.1978
