"lat","long","year","month","sal","location"
51.27,2.97,1906,5,29.69,"OST"
51.27,2.97,1906,5,30.28,"OST"
51.27,2.97,1906,5,30.08,"OST"
51.27,2.97,1906,5,30.61,"OST"
51.27,2.97,1906,5,30.39,"OST"
51.25,2.92,1929,9,35.17,"OST"
51.25,2.88,1937,10,32.66,"OST"
51.25,2.88,1937,11,30.42,"OST"
51.25,2.88,1937,11,30.42,"OST"
51.27,2.88,1938,10,34.07,"OST"
51.27,2.88,1938,11,34.05,"OST"
51.2305,2.8778,1949,3,31.8,"OST"
51.2305,2.8778,1949,3,32.48,"OST"
51.2305,2.8778,1949,3,31.74,"OST"
51.2305,2.8778,1949,4,31.04,"OST"
51.2305,2.8778,1949,4,31.29,"OST"
51.2305,2.8778,1949,4,34.34,"OST"
51.2305,2.8778,1949,4,33.95,"OST"
51.2305,2.8778,1949,4,34.36,"OST"
51.2305,2.8778,1949,4,32.23,"OST"
51.2305,2.8778,1949,4,32.36,"OST"
51.2305,2.8778,1949,5,31.46,"OST"
51.2305,2.8778,1949,5,31.38,"OST"
51.2305,2.8778,1949,5,30.82,"OST"
51.2305,2.8778,1949,5,30.82,"OST"
51.2305,2.8778,1949,5,31.46,"OST"
51.2305,2.8778,1949,5,31.04,"OST"
51.2305,2.8778,1949,5,31.2,"OST"
51.2305,2.8778,1949,6,33.21,"OST"
51.2305,2.8778,1949,6,33.33,"OST"
51.2305,2.8778,1949,6,34.47,"OST"
51.2305,2.8778,1949,6,34.49,"OST"
51.2305,2.8778,1949,6,33.06,"OST"
51.2305,2.8778,1949,6,33.6,"OST"
51.2305,2.8778,1949,6,31.33,"OST"
51.2305,2.8778,1949,6,31.38,"OST"
51.2305,2.8778,1949,7,30.57,"OST"
51.2305,2.8778,1949,7,30.66,"OST"
51.2305,2.8778,1949,7,30.12,"OST"
51.2305,2.8778,1949,7,30.21,"OST"
51.2305,2.8778,1949,7,30.66,"OST"
51.2305,2.8778,1949,7,30.82,"OST"
51.2305,2.8778,1949,7,30.21,"OST"
51.2305,2.8778,1949,7,30.3,"OST"
51.2305,2.8778,1949,8,30.91,"OST"
51.2305,2.8778,1949,8,34.27,"OST"
51.2305,2.8778,1949,8,34.6,"OST"
51.2305,2.8778,1949,8,34.69,"OST"
51.2305,2.8778,1949,8,33.68,"OST"
51.2305,2.8778,1949,8,34.02,"OST"
51.2305,2.8778,1949,8,31.31,"OST"
51.2305,2.8778,1949,8,31.49,"OST"
51.2305,2.8778,1949,8,32.52,"OST"
51.2305,2.8778,1949,8,33.35,"OST"
51.2305,2.8778,1949,9,31.8,"OST"
51.2305,2.8778,1949,9,31.98,"OST"
51.2305,2.8778,1949,9,32.65,"OST"
51.2305,2.8778,1949,9,33.01,"OST"
51.2305,2.8778,1949,10,31.94,"OST"
51.2305,2.8778,1949,10,32.03,"OST"
51.2305,2.8778,1949,10,33.69,"OST"
51.2305,2.8778,1949,10,33.75,"OST"
51.2305,2.8778,1949,10,33.48,"OST"
51.2305,2.8778,1949,10,33.48,"OST"
51.2305,2.8778,1949,10,34.23,"OST"
51.2305,2.8778,1949,10,34.33,"OST"
51.2305,2.8778,1949,11,34.11,"OST"
51.2305,2.8778,1949,11,34.31,"OST"
51.2305,2.8778,1949,11,34.7,"OST"
51.2305,2.8778,1949,11,34.7,"OST"
51.2305,2.8778,1949,11,34.27,"OST"
51.2305,2.8778,1949,11,34.27,"OST"
51.2305,2.8778,1949,11,34.23,"OST"
51.2305,2.8778,1949,11,34.23,"OST"
51.2305,2.8778,1949,12,33.8,"OST"
51.2305,2.8778,1949,12,34.14,"OST"
51.2305,2.8778,1949,12,32.61,"OST"
51.2305,2.8778,1949,12,33.44,"OST"
51.2612,2.8667,1950,5,30.77,"OST"
51.2305,2.8778,1950,5,32.27,"OST"
51.2528,2.8083,1950,6,32.07,"OST"
51.2138,2.825,1950,6,31.74,"OST"
51.2528,2.8083,1950,6,31.98,"OST"
51.2612,2.8667,1950,6,32.41,"OST"
51.2305,2.8778,1950,6,30.5,"OST"
51.2528,2.8083,1950,6,34.13,"OST"
51.2528,2.8083,1950,6,33.69,"OST"
51.2305,2.8778,1950,6,34.54,"OST"
51.2305,2.8778,1950,6,34.54,"OST"
51.2305,2.8778,1950,6,34.54,"OST"
51.2305,2.8778,1950,6,34.5,"OST"
51.2305,2.8778,1950,7,34.5,"OST"
51.2305,2.8778,1950,7,34.79,"OST"
51.2305,2.8778,1950,7,34.7,"OST"
51.2305,2.8778,1950,7,34.88,"OST"
51.2305,2.8778,1950,8,34.88,"OST"
51.2305,2.8778,1950,8,34.88,"OST"
51.2305,2.8778,1950,8,35.01,"OST"
51.2305,2.8778,1950,8,35.01,"OST"
51.2305,2.8778,1950,8,34.76,"OST"
51.2305,2.8778,1950,9,34.7,"OST"
51.2305,2.8778,1950,9,34.63,"OST"
51.2305,2.8778,1950,9,34.42,"OST"
51.2305,2.8778,1950,9,34.14,"OST"
51.2305,2.8778,1950,10,34.14,"OST"
51.2305,2.8778,1950,10,33.75,"OST"
51.2305,2.8778,1950,10,33.6,"OST"
51.2305,2.8778,1950,10,33.15,"OST"
51.2305,2.8778,1950,11,32.75,"OST"
51.2305,2.8778,1950,11,32.84,"OST"
51.2305,2.8778,1950,11,34.2,"OST"
51.2305,2.8778,1950,11,33.78,"OST"
51.2305,2.8778,1950,11,34.02,"OST"
51.2305,2.8778,1950,11,32.61,"OST"
51.2305,2.8778,1950,11,33.48,"OST"
51.2305,2.8778,1950,12,33.66,"OST"
51.2305,2.8778,1950,12,32.97,"OST"
51.2305,2.8778,1950,12,32.97,"OST"
51.2305,2.8778,1950,12,24.16,"OST"
51.2305,2.8778,1950,12,29.9,"OST"
51.2305,2.8778,1951,1,33.17,"OST"
51.2305,2.8778,1951,1,31.13,"OST"
51.2138,2.825,1951,2,31.08,"OST"
51.2305,2.8778,1951,2,33.42,"OST"
51.2305,2.8778,1951,2,33.08,"OST"
51.2305,2.8778,1951,3,30.77,"OST"
51.2305,2.8778,1951,3,33.66,"OST"
51.2305,2.8778,1951,3,33.42,"OST"
51.2305,2.8778,1951,3,33.13,"OST"
51.2305,2.8778,1951,4,31.89,"OST"
51.2305,2.8778,1951,4,33.17,"OST"
51.2305,2.8778,1951,4,33.3,"OST"
51.2305,2.8778,1951,5,28.75,"OST"
51.2305,2.8778,1951,5,29.47,"OST"
51.2305,2.8778,1951,5,29.72,"OST"
51.2305,2.8778,1951,6,29.78,"OST"
51.2305,2.8778,1951,6,33.86,"OST"
51.2305,2.8778,1951,7,31.27,"OST"
51.2305,2.8778,1951,7,32.54,"OST"
51.2305,2.8778,1951,7,30.32,"OST"
51.2305,2.8778,1951,8,33.77,"OST"
51.2305,2.8778,1951,9,33.68,"OST"
51.2305,2.8778,1951,9,33.68,"OST"
51.2305,2.8778,1951,9,33.68,"OST"
51.2305,2.8778,1951,10,32.54,"OST"
51.2305,2.8778,1951,10,32.97,"OST"
51.3083,2.9167,1951,12,33.55,"OST"
51.2138,2.825,1952,2,29.27,"OST"
51.2305,2.8778,1952,2,28.77,"OST"
51.2138,2.825,1952,3,32.12,"OST"
51.2305,2.8778,1952,3,31.51,"OST"
51.2305,2.8778,1952,3,33.68,"OST"
51.2305,2.8778,1952,3,29.13,"OST"
51.2138,2.825,1952,4,29.97,"OST"
51.2138,2.825,1952,4,30.1,"OST"
51.2305,2.8778,1952,4,29.83,"OST"
51.2305,2.8778,1952,4,30.77,"OST"
51.2305,2.8778,1952,4,29.43,"OST"
51.3083,2.9167,1952,10,34.43,"OST"
51.3083,2.9167,1952,10,31.44,"OST"
51.3083,2.9167,1952,11,34.09,"OST"
51.3083,2.9167,1952,11,29.99,"OST"
51.3083,2.9167,1953,1,29.38,"OST"
51.3083,2.9167,1953,2,29.63,"OST"
51.3083,2.9167,1953,3,29.11,"OST"
51.3083,2.9167,1953,3,28.82,"OST"
51.27,2.82,1963,4,29.96,"OST"
51.3,2.875,1975,1,33.5,"OST"
51.3,2.875,1975,1,33.5,"OST"
51.27,2.875,1975,1,33.2,"OST"
51.23,2.83,1975,1,31.35,"OST"
51.2,2.792,1975,1,31.7,"OST"
51.2,2.792,1975,1,31.7,"OST"
51.22,2.78,1976,1,33.37,"OST"
51.258,2.87,1976,1,32.83,"OST"
51.258,2.87,1976,1,33.15,"OST"
51.292,2.892,1976,1,33.412,"OST"
51.2778,2.9112,1977,5,NA,"OST"
51.2778,2.9112,1977,7,32.92,"OST"
51.2778,2.9112,1977,9,30.54,"OST"
51.2778,2.9112,1977,9,30.94,"OST"
51.2778,2.9112,1977,10,34.44,"OST"
51.2778,2.9112,1977,12,34.76,"OST"
51.22,2.858,1978,1,31.15,"OST"
51.27,2.87,1978,1,31.52,"OST"
51.2778,2.9112,1978,1,NA,"OST"
51.2778,2.9112,1978,2,31.13,"OST"
51.28,2.92,1978,4,31.71,"OST"
51.28,2.92,1978,4,31.7,"OST"
51.2778,2.9112,1978,4,31.59,"OST"
51.2778,2.9112,1978,5,30.8,"OST"
51.2778,2.9112,1978,6,29.88,"OST"
51.2778,2.9112,1978,7,33.18,"OST"
51.2778,2.9112,1978,8,31.77,"OST"
51.2778,2.9112,1978,9,33.13,"OST"
51.2778,2.9112,1978,10,32.81,"OST"
51.2778,2.9112,1978,11,34.1,"OST"
51.2778,2.9112,1978,12,33.87,"OST"
51.2778,2.9112,1979,1,NA,"OST"
51.2778,2.9112,1979,2,31.23,"OST"
51.2778,2.9112,1979,3,33.52,"OST"
51.2778,2.9112,1979,5,32.69,"OST"
51.2778,2.9112,1979,6,31.96,"OST"
51.2778,2.9112,1979,7,31.44,"OST"
51.2778,2.9112,1979,9,34.17,"OST"
51.2778,2.9112,1979,10,33.85,"OST"
51.2778,2.9112,1979,11,34.33,"OST"
51.2778,2.9112,1979,12,33.81,"OST"
51.2778,2.9112,1980,1,32.52,"OST"
51.2778,2.9112,1980,2,33.54,"OST"
51.2778,2.9112,1980,3,33.51,"OST"
51.2778,2.9112,1980,4,33.68,"OST"
51.2778,2.9112,1980,5,29.27,"OST"
51.2778,2.9112,1980,7,32.49,"OST"
51.2778,2.9112,1980,9,33.29,"OST"
51.2778,2.9112,1980,10,32.83,"OST"
51.2778,2.9112,1980,11,33.66,"OST"
51.2778,2.9112,1980,12,31.25,"OST"
51.2778,2.9112,1981,2,29.02,"OST"
51.2778,2.9112,1981,3,NA,"OST"
51.2778,2.9112,1981,4,30.34,"OST"
51.2778,2.9112,1981,5,31.18,"OST"
51.2778,2.9112,1981,7,29.89,"OST"
51.2778,2.9112,1981,11,31,"OST"
51.2778,2.9112,1981,11,33.03,"OST"
51.2778,2.9112,1981,12,31.52,"OST"
51.2778,2.9112,1982,1,29.6,"OST"
51.2778,2.9112,1982,2,29.79,"OST"
51.2778,2.9112,1982,4,29.82,"OST"
51.2778,2.9112,1982,5,29.58,"OST"
51.2778,2.9112,1982,6,30.19,"OST"
51.2778,2.9112,1982,9,34.15,"OST"
51.2778,2.9112,1982,10,33.75,"OST"
51.2778,2.9112,1982,11,33.23,"OST"
51.2778,2.9112,1982,12,32.99,"OST"
51.2778,2.9112,1983,1,31.27,"OST"
51.2778,2.9112,1983,3,29.87,"OST"
51.2778,2.9112,1983,4,31.16,"OST"
51.2778,2.9112,1983,5,31.35,"OST"
51.2778,2.9112,1983,6,30.5,"OST"
51.2778,2.9112,1983,7,30.15,"OST"
51.2778,2.9112,1983,8,30.61,"OST"
51.2778,2.9112,1983,10,34.06,"OST"
51.2778,2.9112,1983,11,33.32,"OST"
51.2778,2.9112,1983,12,NA,"OST"
51.2778,2.9112,1984,2,31.01,"OST"
51.2778,2.9112,1984,3,31.09,"OST"
51.2778,2.9112,1984,4,30.59,"OST"
51.2778,2.9112,1984,6,30.93,"OST"
51.2778,2.9112,1984,10,34.06,"OST"
51.2778,2.9112,1984,12,33.14,"OST"
51.2708,2.905,1985,1,32.31,"OST"
51.2708,2.905,1985,2,31.39,"OST"
51.3083,2.85,1985,2,31.56,"OST"
51.2708,2.905,1985,3,31.15,"OST"
51.3083,2.85,1985,3,31.55,"OST"
51.2708,2.905,1985,4,34.1,"OST"
51.3083,2.85,1985,4,34.46,"OST"
51.2708,2.905,1985,5,30.61,"OST"
51.3083,2.85,1985,5,31.67,"OST"
51.2708,2.905,1985,6,30.17,"OST"
51.3083,2.85,1985,6,31.06,"OST"
51.3083,2.85,1985,9,34.28,"OST"
51.2708,2.905,1985,9,34.18,"OST"
51.2708,2.905,1985,10,34.07,"OST"
51.3083,2.85,1985,10,34.22,"OST"
51.2708,2.905,1985,11,32.67,"OST"
51.2708,2.905,1986,3,31.33,"OST"
51.2708,2.905,1986,4,33.16,"OST"
51.3083,2.85,1986,4,32.52,"OST"
51.3083,2.85,1986,9,34.45,"OST"
51.2708,2.905,1986,9,34.68,"OST"
51.3083,2.85,1986,11,34.43,"OST"
51.2708,2.905,1986,11,34.06,"OST"
51.3083,2.85,1987,4,33.92,"OST"
51.3083,2.85,1987,5,33.18,"OST"
51.2708,2.905,1987,5,31.99,"OST"
51.2708,2.905,1987,5,31.96,"OST"
51.3083,2.85,1987,6,33.08,"OST"
51.2708,2.905,1987,6,31.42,"OST"
51.3083,2.85,1987,10,32.49,"OST"
51.3083,2.85,1987,12,30.64,"OST"
51.2708,2.905,1987,12,30,"OST"
51.3083,2.85,1988,2,33.35,"OST"
51.2708,2.905,1988,2,32.35,"OST"
51.3083,2.85,1988,3,33.53,"OST"
51.2708,2.905,1988,3,32.88,"OST"
51.3083,2.85,1988,5,30.67,"OST"
51.2708,2.905,1988,5,29.62,"OST"
51.3083,2.85,1988,7,34.97,"OST"
51.2708,2.905,1988,7,34.41,"OST"
51.2708,2.905,1988,9,33.78,"OST"
51.3083,2.85,1988,9,33.84,"OST"
51.2708,2.905,1988,10,33.3,"OST"
51.3083,2.85,1988,10,33.54,"OST"
51.2708,2.905,1989,1,30.18,"OST"
51.3083,2.85,1989,1,31.03,"OST"
51.2708,2.905,1989,3,33.55,"OST"
51.3083,2.85,1989,3,33.9,"OST"
51.2708,2.905,1989,4,30.7,"OST"
51.3083,2.85,1989,4,30.87,"OST"
51.3083,2.85,1989,5,30.69,"OST"
51.2708,2.905,1989,6,30.9,"OST"
51.3083,2.85,1989,6,31.06,"OST"
51.2708,2.905,1989,7,31.12,"OST"
51.3083,2.85,1989,7,31.33,"OST"
51.2708,2.905,1989,10,31.69,"OST"
51.3083,2.85,1989,10,31.79,"OST"
51.2708,2.905,1989,12,32.38,"OST"
51.3083,2.85,1990,1,34.58,"OST"
51.2708,2.905,1990,1,34.42,"OST"
51.2708,2.905,1990,2,33,"OST"
51.3083,2.85,1990,2,33,"OST"
51.3083,2.85,1990,3,34.35,"OST"
51.2708,2.905,1990,3,33.66,"OST"
51.3083,2.85,1990,6,32.19,"OST"
51.2708,2.905,1990,6,32.13,"OST"
51.3083,2.85,1990,9,35.1,"OST"
51.2708,2.905,1990,10,35.36,"OST"
51.3083,2.85,1991,1,33.34,"OST"
51.2708,2.905,1991,1,34.06,"OST"
51.2708,2.905,1991,2,31.77,"OST"
51.3083,2.85,1991,2,32.01,"OST"
51.2708,2.905,1991,4,32.07,"OST"
51.3083,2.85,1991,4,32.66,"OST"
51.3083,2.85,1991,6,32.81,"OST"
51.2708,2.905,1991,6,32.27,"OST"
51.2708,2.905,1991,9,34.49,"OST"
51.3083,2.85,1991,9,34.7,"OST"
51.3083,2.85,1992,2,32.34,"OST"
51.2708,2.905,1992,2,32.36,"OST"
51.3083,2.85,1992,2,32.47,"OST"
51.2708,2.905,1992,2,33.7,"OST"
51.2708,2.905,1992,3,34.66,"OST"
51.3083,2.85,1992,3,33.28,"OST"
51.2708,2.905,1992,9,34.64,"OST"
51.3083,2.85,1992,9,34.85,"OST"
51.3083,2.85,1992,12,34.35,"OST"
51.2708,2.905,1992,12,33.87,"OST"
51.2708,2.905,1993,2,31.09,"OST"
51.3083,2.85,1993,2,31.24,"OST"
51.3083,2.85,1993,3,31.88,"OST"
51.2708,2.905,1993,3,31.26,"OST"
51.3083,2.85,1993,5,32.03,"OST"
51.2708,2.905,1993,5,32.14,"OST"
51.2708,2.905,1993,10,31.78,"OST"
51.3083,2.85,1993,10,32.27,"OST"
51.2708,2.905,1993,12,33.13,"OST"
51.3083,2.85,1993,12,33.98,"OST"
51.3083,2.85,1994,2,33.88,"OST"
51.2708,2.905,1994,2,33.33,"OST"
51.2708,2.905,1994,6,30.12,"OST"
51.3083,2.85,1994,6,31.4,"OST"
51.2708,2.905,1994,9,33.2,"OST"
51.3083,2.85,1994,9,33.71,"OST"
51.3083,2.85,1994,12,34.31,"OST"
51.2708,2.905,1995,1,32.82,"OST"
51.3083,2.85,1995,1,33.64,"OST"
51.3083,2.85,1995,3,31.84,"OST"
51.2708,2.905,1995,3,31.31,"OST"
51.3083,2.85,1995,7,30.04,"OST"
51.2708,2.905,1995,7,29.4,"OST"
51.3083,2.85,1995,10,31.48,"OST"
51.3083,2.85,1995,10,31.37,"OST"
51.2708,2.905,1995,10,30.85,"OST"
51.2708,2.905,1995,10,30.76,"OST"
51.2708,2.905,1995,12,30.93,"OST"
51.3083,2.85,1996,1,32.03,"OST"
51.2708,2.905,1996,1,31.35,"OST"
51.3083,2.85,1996,5,31.88,"OST"
51.2708,2.905,1996,5,31.43,"OST"
51.2708,2.905,1996,12,34.46,"OST"
51.3083,2.85,1996,12,34.73,"OST"
51.3083,2.85,1997,1,31.67,"OST"
51.2708,2.905,1997,1,31.43,"OST"
51.3083,2.85,1997,2,34.3,"OST"
51.3083,2.85,1997,2,34.3,"OST"
51.2708,2.905,1997,2,34,"OST"
51.2708,2.905,1997,2,34,"OST"
51.2708,2.905,1997,4,32.28,"OST"
51.2708,2.905,1997,4,32.2,"OST"
51.3083,2.85,1997,4,32.76,"OST"
51.3083,2.85,1997,4,32.7,"OST"
51.2708,2.905,1997,7,31.78,"OST"
51.2708,2.905,1997,7,31.52,"OST"
51.3083,2.85,1997,7,32.12,"OST"
51.3083,2.85,1997,7,32.02,"OST"
51.3083,2.85,1997,11,34.36,"OST"
51.3083,2.85,1997,11,34.55,"OST"
51.2708,2.905,1997,11,34.09,"OST"
51.2708,2.905,1997,11,34.13,"OST"
51.3083,2.85,1997,12,34.81,"OST"
51.2708,2.905,1997,12,34.31,"OST"
51.2708,2.905,1998,1,32.2,"OST"
51.3083,2.85,1998,1,32.15,"OST"
51.3083,2.85,1998,4,33.01,"OST"
51.2708,2.905,1998,4,33.78,"OST"
51.2708,2.905,1998,4,34.44,"OST"
51.3083,2.85,1998,4,34.64,"OST"
51.3083,2.85,1998,12,30.96,"OST"
51.2708,2.905,1998,12,29.92,"OST"
51.3083,2.85,1999,2,29.84,"OST"
51.2708,2.905,1999,2,29.23,"OST"
51.3083,2.85,1999,4,34.08,"OST"
51.3083,2.85,1999,4,33.26,"OST"
51.2708,2.905,1999,4,30.27,"OST"
51.2708,2.905,1999,11,34.44,"OST"
51.3083,2.85,1999,11,34.57,"OST"
51.3083,2.85,1999,12,34.44,"OST"
51.2708,2.905,1999,12,34.34,"OST"
51.3008,2.85,2000,4,31.07,"OST"
51.2708,2.9005,2000,4,31.84,"OST"
51.3008,2.85,2000,5,30.6,"OST"
51.2708,2.9005,2000,5,30.66,"OST"
51.2708,2.9005,2000,9,31.93,"OST"
51.3008,2.85,2000,9,32.33,"OST"
51.3008,2.85,2000,12,33.83,"OST"
51.2708,2.9005,2000,12,33.28,"OST"
51.2707,2.9005,2001,1,30.66,"OST"
51.3082,2.85,2001,1,31.11,"OST"
51.2707,2.9005,2001,11,30.39,"OST"
51.3082,2.85,2001,11,30.83,"OST"
51.3082,2.85,2002,2,33.32,"OST"
51.2707,2.9005,2002,2,33.13,"OST"
51.3082,2.85,2002,3,31.72,"OST"
51.2707,2.9005,2002,3,32.37,"OST"
51.2707,2.9005,2002,12,33.82,"OST"
51.3082,2.85,2002,12,34.16,"OST"
51.3082,2.85,2003,2,29.87,"OST"
51.2707,2.9005,2003,2,28.28,"OST"
51.3082,2.85,2003,3,34.07,"OST"
51.2707,2.9005,2003,3,33.69,"OST"
51.3082,2.85,2003,11,34.53,"OST"
51.2707,2.9005,2003,11,34.45,"OST"
51.2837,2.9682,2003,11,34.18,"OST"
51.3083,2.85,2004,2,34.1,"OST"
51.2708,2.905,2004,2,33.88,"OST"
51.2838,2.9682,2004,2,33.85,"OST"
51.2708,2.905,2004,4,32.06,"OST"
51.2838,2.9682,2004,4,31.94,"OST"
51.3083,2.85,2004,4,34.26,"OST"
51.2708,2.905,2004,11,32.89,"OST"
51.2838,2.9682,2004,11,32.8,"OST"
51.3083,2.85,2004,11,33.46,"OST"
51.3083,2.85,2005,2,31.69,"OST"
51.2708,2.905,2005,2,31.23,"OST"
51.2838,2.9682,2005,2,31.28,"OST"
51.3083,2.85,2005,4,31.23,"OST"
51.2838,2.9682,2005,4,29.83,"OST"
51.2708,2.905,2005,4,30.26,"OST"
51.3083,2.85,2006,2,31.81,"OST"
51.2708,2.905,2006,3,30.56,"OST"
51.2838,2.9682,2006,3,30.5,"OST"
51.3083,2.85,2006,4,34.51,"OST"
51.2708,2.905,2006,4,34.54,"OST"
51.2838,2.9682,2006,4,30.46,"OST"
51.2708,2.905,2006,12,34.21,"OST"
51.2838,2.9682,2006,12,33.94,"OST"
51.3083,2.85,2006,12,34.34,"OST"
51.225,2.858,2007,2,33.68,"OST"
51.225,2.858,2007,3,30.19,"OST"
51.225,2.858,2007,12,33.17,"OST"
51.225,2.858,2008,1,NA,"OST"
51.225,2.858,2009,1,NA,"OST"
51.225,2.858,2009,12,NA,"OST"
51.225,2.858,2012,1,33.87,"OST"
51.225,2.858,2012,3,32.83,"OST"
51.225,2.858,2012,4,33.44,"OST"
51.225,2.858,2012,7,33.85,"OST"
51.225,2.858,2012,12,33.18,"OST"
51.225,2.858,2013,4,31.69,"OST"
51.225,2.858,2013,8,33.7,"OST"
51.225,2.858,2013,12,31.1,"OST"
51.225,2.858,2014,2,32.88,"OST"
51.225,2.858,2014,4,33.42,"OST"
51.225,2.858,2014,5,33.21,"OST"
51.225,2.858,2014,7,32.85,"OST"
51.225,2.858,2015,1,32.26,"OST"
51.225,2.858,2015,3,33.57,"OST"
51.225,2.858,2015,4,33.37,"OST"
51.225,2.858,2015,7,34.64,"OST"
51.225,2.858,2015,12,33.59,"OST"
51.4,3.12,1923,1,31.64,"ZEE"
51.4,3.1,1923,2,32.57,"ZEE"
51.4,3.18,1923,6,31.69,"ZEE"
51.33,3.15,1928,8,34.74,"ZEE"
51.33,3.22,1932,5,32.45,"ZEE"
51.4,3.22,1963,5,29.94,"ZEE"
51.38,3.1,1963,5,31.38,"ZEE"
51.38,3.25,1963,5,31.38,"ZEE"
51.38,3.27,1964,12,30.03,"ZEE"
51.38,3.17,1965,8,31.73,"ZEE"
51.377,3.165,1967,8,30.84,"ZEE"
51.377,3.165,1967,8,30.843,"ZEE"
51.377,3.165,1967,8,30.86,"ZEE"
51.38,3.17,1967,11,32.417,"ZEE"
51.38,3.17,1967,11,32.417,"ZEE"
51.38,3.17,1967,11,32.485,"ZEE"
51.377,3.165,1967,11,32.42,"ZEE"
51.377,3.165,1967,11,32.417,"ZEE"
51.377,3.165,1967,11,32.485,"ZEE"
51.377,3.165,1968,2,29.79,"ZEE"
51.377,3.165,1968,2,30.232,"ZEE"
51.377,3.165,1968,5,30.9,"ZEE"
51.377,3.165,1968,5,30.923,"ZEE"
51.377,3.165,1968,5,31,"ZEE"
51.377,3.165,1968,8,30.37,"ZEE"
51.377,3.165,1968,8,30.379,"ZEE"
51.377,3.165,1968,8,30.548,"ZEE"
51.377,3.165,1968,11,30.78,"ZEE"
51.377,3.165,1968,11,30.787,"ZEE"
51.377,3.165,1968,11,30.835,"ZEE"
51.377,3.165,1969,2,30.43,"ZEE"
51.377,3.165,1969,2,30.681,"ZEE"
51.377,3.165,1969,2,30.722,"ZEE"
51.377,3.165,1969,5,29.11,"ZEE"
51.377,3.165,1969,5,29.217,"ZEE"
51.377,3.165,1969,5,29.619,"ZEE"
51.4,3.25,1970,3,28.76,"ZEE"
51.38,3.13,1970,3,28.611,"ZEE"
51.38,3.17,1971,6,31.191,"ZEE"
51.37,3.1,1971,6,31.253,"ZEE"
51.37,3.17,1972,5,31.973,"ZEE"
51.37,3.17,1972,5,31.933,"ZEE"
51.38,3.17,1972,6,33.09,"ZEE"
51.37,3.17,1972,6,32.863,"ZEE"
51.37,3.17,1972,6,32.864,"ZEE"
51.38,3.23,1975,1,29.35,"ZEE"
51.375,3.15,1975,1,29.4,"ZEE"
51.375,3.15,1975,1,29.4,"ZEE"
51.37,3.07,1975,1,29.26,"ZEE"
51.375,3.158,1976,1,30.74,"ZEE"
51.375,3.158,1976,1,30.74,"ZEE"
51.392,3.25,1976,1,30.3,"ZEE"
51.37,3.08,1976,3,NA,"ZEE"
51.357,3.1237,1977,4,NA,"ZEE"
51.357,3.1237,1977,5,NA,"ZEE"
51.357,3.1237,1977,7,30.63,"ZEE"
51.357,3.1237,1977,9,30.66,"ZEE"
51.357,3.1237,1977,10,33.01,"ZEE"
51.357,3.1237,1977,12,31.74,"ZEE"
51.357,3.1237,1978,2,30.58,"ZEE"
51.357,3.1237,1978,4,31.12,"ZEE"
51.357,3.1237,1978,6,29.82,"ZEE"
51.357,3.1237,1978,9,31.47,"ZEE"
51.357,3.1237,1978,10,31.75,"ZEE"
51.357,3.1237,1978,11,31.94,"ZEE"
51.357,3.1237,1978,12,32.88,"ZEE"
51.357,3.1237,1979,1,NA,"ZEE"
51.357,3.1237,1979,2,30.67,"ZEE"
51.357,3.1237,1979,4,32.5,"ZEE"
51.357,3.1237,1979,5,29.88,"ZEE"
51.357,3.1237,1979,6,30.49,"ZEE"
51.357,3.1237,1979,7,31.23,"ZEE"
51.357,3.1237,1979,10,32.63,"ZEE"
51.357,3.1237,1979,11,32.53,"ZEE"
51.357,3.1237,1979,12,33.57,"ZEE"
51.357,3.1237,1980,1,30.48,"ZEE"
51.357,3.1237,1980,2,30.76,"ZEE"
51.357,3.1237,1980,3,30.34,"ZEE"
51.357,3.1237,1980,3,30.65,"ZEE"
51.357,3.1237,1980,5,29.69,"ZEE"
51.357,3.1237,1980,6,29.94,"ZEE"
51.357,3.1237,1980,7,30.6,"ZEE"
51.357,3.1237,1980,9,30.88,"ZEE"
51.357,3.1237,1980,10,32.14,"ZEE"
51.357,3.1237,1980,11,33.48,"ZEE"
51.357,3.1237,1980,12,30.98,"ZEE"
51.357,3.1237,1981,2,28.57,"ZEE"
51.357,3.1237,1981,3,NA,"ZEE"
51.357,3.1237,1981,4,30.49,"ZEE"
51.357,3.1237,1981,5,29.64,"ZEE"
51.357,3.1237,1981,7,30.08,"ZEE"
51.357,3.1237,1981,11,30.57,"ZEE"
51.357,3.1237,1981,11,30.28,"ZEE"
51.357,3.1237,1981,12,28.74,"ZEE"
51.357,3.1237,1982,1,28.43,"ZEE"
51.357,3.1237,1982,2,29,"ZEE"
51.357,3.1237,1982,4,30.13,"ZEE"
51.357,3.1237,1982,5,29.47,"ZEE"
51.357,3.1237,1982,6,30.35,"ZEE"
51.357,3.1237,1982,9,31.26,"ZEE"
51.3867,3.2533,1982,10,31.99,"ZEE"
51.357,3.1237,1982,10,31.37,"ZEE"
51.357,3.1237,1982,11,33.25,"ZEE"
51.357,3.1237,1982,12,32.23,"ZEE"
51.3867,3.2533,1982,12,31.9,"ZEE"
51.3867,3.2533,1983,1,30.45,"ZEE"
51.357,3.1237,1983,1,30.34,"ZEE"
51.3867,3.2533,1983,3,29.38,"ZEE"
51.357,3.1237,1983,3,29.64,"ZEE"
51.357,3.1237,1983,4,28.86,"ZEE"
51.3867,3.2533,1983,4,28.29,"ZEE"
